titles,images,prices,ratings,purls
"POCO X6 5G (Mirror Black, 12 GB RAM 512 GB Storage)",https://m.media-amazon.com/images/I/51FFhrE2eYL._AC_UY218_.jpg,"24,990",4.1,https://www.amazon.in/POCO-Mirror-Black-RAM-Storage/dp/B0CT3SB6F5/ref=sr_1_244?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9._7YN1X4FZ_3VKofVGFBNvO7v5_Mx3eU-Z0UZXdEWYKOiRjbIE5wMbAL9LRN-vNpCH6KZB7ZlcrKynnJpwpUJidufPbvPHnTE4VAST0N4XnfwY7jWxYZBkzYl0b5ooP8SzWBugkZVpOTMgeqSojlSLFHDj54j7fEZWrzeGMeeSE7O93vbzmqw0ftmzR1GzbmzXmQp22LaVXStfHQXljwBD_SpOY9XK5PwAZ3seGbgmZ4.s-2J_Do5CeFPrdeZrMJXubd72TXZGS4oPQT803QPRuY&dib_tag=se&keywords=mobiles&qid=1745673279&sprefix=mobiles%2Caps%2C247&sr=8-244
"Xiaomi 15 (Black, 12GB/512GB)| 50 MP Leica Triple Camera | SD 8 Elite | 1.5K CrystalRes Dynamic 1-120 Hz AMOLED | Hyper AI",https://m.media-amazon.com/images/I/61SMBgdo3GL._AC_UY218_.jpg,"64,999",,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MzYxNjM0MzQzMzEyNjMxOjE3NDU2NzMyNzk6c3BfYnRmOjMwMDUyMzU1Njg2OTczMjo6MDo6&url=%2FXiaomi-Triple-Camera-CrystalRes-Dynamic%2Fdp%2FB0DY7JX8V2%2Fref%3Dsr_1_246_sspa%3Fcrid%3D8CTWKCJJG0BI%26dib%3DeyJ2IjoiMSJ9._7YN1X4FZ_3VKofVGFBNvO7v5_Mx3eU-Z0UZXdEWYKOiRjbIE5wMbAL9LRN-vNpCH6KZB7ZlcrKynnJpwpUJidufPbvPHnTE4VAST0N4XnfwY7jWxYZBkzYl0b5ooP8SzWBugkZVpOTMgeqSojlSLFHDj54j7fEZWrzeGMeeSE7O93vbzmqw0ftmzR1GzbmzXmQp22LaVXStfHQXljwBD_SpOY9XK5PwAZ3seGbgmZ4.s-2J_Do5CeFPrdeZrMJXubd72TXZGS4oPQT803QPRuY%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1745673279%26sprefix%3Dmobiles%252Caps%252C247%26sr%3D8-246-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"iPhone 16 Pro 1 TB: 5G Mobile Phone with Camera Control, 4K 120 fps Dolby Vision and a Huge Leap in Battery Life. Works with AirPods; Desert Titanium",https://m.media-amazon.com/images/I/61JvFLHZ6NL._AC_UY218_.jpg,"1,60,900",4.4,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjM5NTMwNDQyNTk0MjI3OjE3NDU2NzMyODU6c3BfYXRmX25leHQ6MzAwMzU1MzQ4ODU3MTMyOjowOjo&url=%2FiPhone-16-Pro-TB-Titanium%2Fdp%2FB0DGHXHZNL%2Fref%3Dsr_1_241_sspa%3Fcrid%3D8CTWKCJJG0BI%26dib%3DeyJ2IjoiMSJ9.PbZX3Kem43WvNCA49LrPjdQJlVNEiinjLxOn7bjQqidCAUAn911vJY5iRN1h8v6cIAilA-KOdH0EfOVxbicAVTfWq8430yFah9DvT5F7UfCaYC11d6-pdP5EBpO_T2kQLTl0VlnEhBBeJKiJ2Ir_Vydi-tJhz8p6G_ixUa1N2cufa4NbVZKKdmDbIKo4VuCQrUlJeoP0mMQlwzXzSeaSxI2e-USDt90RtTRIySJkF0A.GNsWm4w_8KdF0QXkHKRFYNdBdFXUwzlFaU0SWKzWjMo%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1745673285%26sprefix%3Dmobiles%252Caps%252C247%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Xiaomi 15 (White, 12GB/512GB)| 50 MP Leica Triple Camera | SD 8 Elite | 1.5K CrystalRes Dynamic 1-120 Hz AMOLED | Hyper AI",https://m.media-amazon.com/images/I/61+unAVMvUL._AC_UY218_.jpg,"64,999",,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjM5NTMwNDQyNTk0MjI3OjE3NDU2NzMyODU6c3BfYXRmX25leHQ6MzAwNTIzNTU2ODY5NjMyOjowOjo&url=%2FXiaomi-Triple-Camera-CrystalRes-Dynamic%2Fdp%2FB0DY7KJTLG%2Fref%3Dsr_1_242_sspa%3Fcrid%3D8CTWKCJJG0BI%26dib%3DeyJ2IjoiMSJ9.PbZX3Kem43WvNCA49LrPjdQJlVNEiinjLxOn7bjQqidCAUAn911vJY5iRN1h8v6cIAilA-KOdH0EfOVxbicAVTfWq8430yFah9DvT5F7UfCaYC11d6-pdP5EBpO_T2kQLTl0VlnEhBBeJKiJ2Ir_Vydi-tJhz8p6G_ixUa1N2cufa4NbVZKKdmDbIKo4VuCQrUlJeoP0mMQlwzXzSeaSxI2e-USDt90RtTRIySJkF0A.GNsWm4w_8KdF0QXkHKRFYNdBdFXUwzlFaU0SWKzWjMo%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1745673285%26sprefix%3Dmobiles%252Caps%252C247%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Lava Hero Shakti 2025 Dual Sim Keypad Mobile Phone (with Vibration Alert) | 1.8" Display | Super Saving Battery Mode | Stylish Design | Number Talker | (Mint Green),https://m.media-amazon.com/images/I/71tCHn2hVmL._AC_UY218_.jpg,845,3.7,https://www.amazon.in/Lava-Hero-Shakti-Vibration-Display/dp/B0DWT25F89/ref=sr_1_243?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.PbZX3Kem43WvNCA49LrPjdQJlVNEiinjLxOn7bjQqidCAUAn911vJY5iRN1h8v6cIAilA-KOdH0EfOVxbicAVTfWq8430yFah9DvT5F7UfCaYC11d6-pdP5EBpO_T2kQLTl0VlnEhBBeJKiJ2Ir_Vydi-tJhz8p6G_ixUa1N2cufa4NbVZKKdmDbIKo4VuCQrUlJeoP0mMQlwzXzSeaSxI2e-USDt90RtTRIySJkF0A.GNsWm4w_8KdF0QXkHKRFYNdBdFXUwzlFaU0SWKzWjMo&dib_tag=se&keywords=mobiles&qid=1745673285&sprefix=mobiles%2Caps%2C247&sr=8-243
Lava A1 Vibe (2025) Dual SIM Keypad Phone with 2'' Big Display | Long-Lasting AI Battery | Vibration Alert | FM Radio & MP3 Player | Military-Grade Durability ?·White,https://m.media-amazon.com/images/I/619QbuEL62L._AC_UY218_.jpg,"1,066",3.6,https://www.amazon.in/Lava-A1-Long-Lasting-Military-Grade-Durability/dp/B0DT4SJNJR/ref=sr_1_244?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.PbZX3Kem43WvNCA49LrPjdQJlVNEiinjLxOn7bjQqidCAUAn911vJY5iRN1h8v6cIAilA-KOdH0EfOVxbicAVTfWq8430yFah9DvT5F7UfCaYC11d6-pdP5EBpO_T2kQLTl0VlnEhBBeJKiJ2Ir_Vydi-tJhz8p6G_ixUa1N2cufa4NbVZKKdmDbIKo4VuCQrUlJeoP0mMQlwzXzSeaSxI2e-USDt90RtTRIySJkF0A.GNsWm4w_8KdF0QXkHKRFYNdBdFXUwzlFaU0SWKzWjMo&dib_tag=se&keywords=mobiles&qid=1745673285&sprefix=mobiles%2Caps%2C247&sr=8-244
"JioBharat J1 4G Keypad Phone with JioTV, JioHotstar, UPI, JioSoundPay, JioSaavn, JioChat, JioPhotos, Powerful 2500mAh Battery, LED Torch, Digital Camera | Dark Grey | Locked for JioNetwork",https://m.media-amazon.com/images/I/41OZXW6ik5L._AC_UY218_.jpg,"1,799",3.3,https://www.amazon.in/JioBharat-JioCinema-Dark-Grey-JioNetwork/dp/B0D91WC6BF/ref=sr_1_245?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.PbZX3Kem43WvNCA49LrPjdQJlVNEiinjLxOn7bjQqidCAUAn911vJY5iRN1h8v6cIAilA-KOdH0EfOVxbicAVTfWq8430yFah9DvT5F7UfCaYC11d6-pdP5EBpO_T2kQLTl0VlnEhBBeJKiJ2Ir_Vydi-tJhz8p6G_ixUa1N2cufa4NbVZKKdmDbIKo4VuCQrUlJeoP0mMQlwzXzSeaSxI2e-USDt90RtTRIySJkF0A.GNsWm4w_8KdF0QXkHKRFYNdBdFXUwzlFaU0SWKzWjMo&dib_tag=se&keywords=mobiles&qid=1745673285&sprefix=mobiles%2Caps%2C247&sr=8-245
Motorola All-New A50 Dual Sim keypad Phone (with Voice Feature) | 1750 mAh Powerful Battery | 2 Years Replacement Warrenty| Rear Camera (Gold),https://m.media-amazon.com/images/I/51vkrMHNIgL._AC_UY218_.jpg,"1,428",3.8,https://www.amazon.in/Motorola-All-New-Feature-Powerful-Battery/dp/B0D45K2KRS/ref=sr_1_246?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.PbZX3Kem43WvNCA49LrPjdQJlVNEiinjLxOn7bjQqidCAUAn911vJY5iRN1h8v6cIAilA-KOdH0EfOVxbicAVTfWq8430yFah9DvT5F7UfCaYC11d6-pdP5EBpO_T2kQLTl0VlnEhBBeJKiJ2Ir_Vydi-tJhz8p6G_ixUa1N2cufa4NbVZKKdmDbIKo4VuCQrUlJeoP0mMQlwzXzSeaSxI2e-USDt90RtTRIySJkF0A.GNsWm4w_8KdF0QXkHKRFYNdBdFXUwzlFaU0SWKzWjMo&dib_tag=se&keywords=mobiles&qid=1745673285&sprefix=mobiles%2Caps%2C247&sr=8-246
Lava Hero Shakti 2025 Dual Sim Keypad Mobile Phone (with Vibration Alert) | 1.8" Display | Super Saving Battery Mode | Stylish Design | Number Talker | (Dark Blue),https://m.media-amazon.com/images/I/71XktWg9QBL._AC_UY218_.jpg,845,3.7,https://www.amazon.in/Lava-Hero-Shakti-Vibration-Display/dp/B0DWT3M6MR/ref=sr_1_247?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.PbZX3Kem43WvNCA49LrPjdQJlVNEiinjLxOn7bjQqidCAUAn911vJY5iRN1h8v6cIAilA-KOdH0EfOVxbicAVTfWq8430yFah9DvT5F7UfCaYC11d6-pdP5EBpO_T2kQLTl0VlnEhBBeJKiJ2Ir_Vydi-tJhz8p6G_ixUa1N2cufa4NbVZKKdmDbIKo4VuCQrUlJeoP0mMQlwzXzSeaSxI2e-USDt90RtTRIySJkF0A.GNsWm4w_8KdF0QXkHKRFYNdBdFXUwzlFaU0SWKzWjMo&dib_tag=se&keywords=mobiles&qid=1745673285&sprefix=mobiles%2Caps%2C247&sr=8-247
"vivo Y200 Pro 5G (Silk Black, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers | 3D Curved AMOLED Display",https://m.media-amazon.com/images/I/61O1FgtSccL._AC_UY218_.jpg,"23,120",3.8,https://www.amazon.in/Storage-Additional-Exchange-Offers-Display/dp/B07WHS6WHF/ref=sr_1_248?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.PbZX3Kem43WvNCA49LrPjdQJlVNEiinjLxOn7bjQqidCAUAn911vJY5iRN1h8v6cIAilA-KOdH0EfOVxbicAVTfWq8430yFah9DvT5F7UfCaYC11d6-pdP5EBpO_T2kQLTl0VlnEhBBeJKiJ2Ir_Vydi-tJhz8p6G_ixUa1N2cufa4NbVZKKdmDbIKo4VuCQrUlJeoP0mMQlwzXzSeaSxI2e-USDt90RtTRIySJkF0A.GNsWm4w_8KdF0QXkHKRFYNdBdFXUwzlFaU0SWKzWjMo&dib_tag=se&keywords=mobiles&qid=1745673285&sprefix=mobiles%2Caps%2C247&sr=8-248
Lava A1 Vibe (2025) Dual SIM Keypad Phone with 2'' Big Display | Long-Lasting AI Battery | Vibration Alert | FM Radio & MP3 Player | Military-Grade Durability ?·Blue,https://m.media-amazon.com/images/I/71RTJykz3oL._AC_UY218_.jpg,"1,066",3.6,https://www.amazon.in/Lava-A1-Long-Lasting-Military-Grade-Durability/dp/B0DT4T1MZW/ref=sr_1_249?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.PbZX3Kem43WvNCA49LrPjdQJlVNEiinjLxOn7bjQqidCAUAn911vJY5iRN1h8v6cIAilA-KOdH0EfOVxbicAVTfWq8430yFah9DvT5F7UfCaYC11d6-pdP5EBpO_T2kQLTl0VlnEhBBeJKiJ2Ir_Vydi-tJhz8p6G_ixUa1N2cufa4NbVZKKdmDbIKo4VuCQrUlJeoP0mMQlwzXzSeaSxI2e-USDt90RtTRIySJkF0A.GNsWm4w_8KdF0QXkHKRFYNdBdFXUwzlFaU0SWKzWjMo&dib_tag=se&keywords=mobiles&qid=1745673285&sprefix=mobiles%2Caps%2C247&sr=8-249
"Nokia 106 Single Sim, Keypad Phone with Built-in UPI Payments App, Long-Lasting Battery, Wireless FM Radio & MP3 Player, and MicroSD Card Slot | Green",https://m.media-amazon.com/images/I/61srsxCAhwL._AC_UY218_.jpg,"1,109",3.8,https://www.amazon.in/Nokia-106-Payments-Long-Lasting-Wireless/dp/B0C8J6QJGN/ref=sr_1_250?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.PbZX3Kem43WvNCA49LrPjdQJlVNEiinjLxOn7bjQqidCAUAn911vJY5iRN1h8v6cIAilA-KOdH0EfOVxbicAVTfWq8430yFah9DvT5F7UfCaYC11d6-pdP5EBpO_T2kQLTl0VlnEhBBeJKiJ2Ir_Vydi-tJhz8p6G_ixUa1N2cufa4NbVZKKdmDbIKo4VuCQrUlJeoP0mMQlwzXzSeaSxI2e-USDt90RtTRIySJkF0A.GNsWm4w_8KdF0QXkHKRFYNdBdFXUwzlFaU0SWKzWjMo&dib_tag=se&keywords=mobiles&qid=1745673285&sprefix=mobiles%2Caps%2C247&sr=8-250
"Tecno POP 9 5G Aurora Cloud, 4GB+64GB| Segment's 1st 48MP Sony AI Camera| Segment's 1st 5G with NFC | D6300 5G Processor |4+ Year Lag Free Fluency |5000 mAh Battery |Dual Speaker |Without Charger",https://m.media-amazon.com/images/I/61slka5EkAL._AC_UY218_.jpg,"8,499",3.9,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjM5NTMwNDQyNTk0MjI3OjE3NDU2NzMyODU6c3BfbXRmOjMwMDM0MTQzMTAzNTQzMjo6MDo6&url=%2FTecno-Segments-Processor-Fluency-Battery%2Fdp%2FB0DGMFVQ8Q%2Fref%3Dsr_1_251_sspa%3Fcrid%3D8CTWKCJJG0BI%26dib%3DeyJ2IjoiMSJ9.PbZX3Kem43WvNCA49LrPjdQJlVNEiinjLxOn7bjQqidCAUAn911vJY5iRN1h8v6cIAilA-KOdH0EfOVxbicAVTfWq8430yFah9DvT5F7UfCaYC11d6-pdP5EBpO_T2kQLTl0VlnEhBBeJKiJ2Ir_Vydi-tJhz8p6G_ixUa1N2cufa4NbVZKKdmDbIKo4VuCQrUlJeoP0mMQlwzXzSeaSxI2e-USDt90RtTRIySJkF0A.GNsWm4w_8KdF0QXkHKRFYNdBdFXUwzlFaU0SWKzWjMo%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1745673285%26sprefix%3Dmobiles%252Caps%252C247%26sr%3D8-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Nokia 2660 Flip 4G Volte keypad Phone with Dual SIM, Dual Screen, inbuilt MP3 Player & Wireless FM Radio | Red",https://m.media-amazon.com/images/I/61-hjXeLX+L._AC_UY218_.jpg,"4,299",3.9,https://www.amazon.in/Nokia-2660-keypad-inbuilt-Wireless/dp/B0B9YG175G/ref=sr_1_253?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.PbZX3Kem43WvNCA49LrPjdQJlVNEiinjLxOn7bjQqidCAUAn911vJY5iRN1h8v6cIAilA-KOdH0EfOVxbicAVTfWq8430yFah9DvT5F7UfCaYC11d6-pdP5EBpO_T2kQLTl0VlnEhBBeJKiJ2Ir_Vydi-tJhz8p6G_ixUa1N2cufa4NbVZKKdmDbIKo4VuCQrUlJeoP0mMQlwzXzSeaSxI2e-USDt90RtTRIySJkF0A.GNsWm4w_8KdF0QXkHKRFYNdBdFXUwzlFaU0SWKzWjMo&dib_tag=se&keywords=mobiles&qid=1745673285&sprefix=mobiles%2Caps%2C247&sr=8-253
"Syvo WT 3130 Aluminum Tripod (133CM), Universal Lightweight Tripod with Mobile Phone Holder Mount & Carry Bag for All Smart Phones, Gopro, Cameras",https://m.media-amazon.com/images/I/61H1dMNTSnL._AC_UY218_.jpg,799,4.2,https://www.amazon.in/Syvo-3130-Aluminum-Universal-Lightweight/dp/B07N42JB4S/ref=sr_1_254?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.PbZX3Kem43WvNCA49LrPjdQJlVNEiinjLxOn7bjQqidCAUAn911vJY5iRN1h8v6cIAilA-KOdH0EfOVxbicAVTfWq8430yFah9DvT5F7UfCaYC11d6-pdP5EBpO_T2kQLTl0VlnEhBBeJKiJ2Ir_Vydi-tJhz8p6G_ixUa1N2cufa4NbVZKKdmDbIKo4VuCQrUlJeoP0mMQlwzXzSeaSxI2e-USDt90RtTRIySJkF0A.GNsWm4w_8KdF0QXkHKRFYNdBdFXUwzlFaU0SWKzWjMo&dib_tag=se&keywords=mobiles&qid=1745673285&sprefix=mobiles%2Caps%2C247&sr=8-254
"iQOO Z10x 5G (Ultramarine, 8GB RAM, 128GB Storage) | 6500 mAh Large Capacity Battery | Dimensity 7300 Processor | Military-Grade Certified Durability",https://m.media-amazon.com/images/I/61HEAjUp1tL._AC_UY218_.jpg,"14,999",,https://www.amazon.in/iQOO-Ultramarine-Dimensity-Military-Grade-Durability/dp/B0F2T6TV4M/ref=sr_1_259?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.PbZX3Kem43WvNCA49LrPjdQJlVNEiinjLxOn7bjQqidCAUAn911vJY5iRN1h8v6cIAilA-KOdH0EfOVxbicAVTfWq8430yFah9DvT5F7UfCaYC11d6-pdP5EBpO_T2kQLTl0VlnEhBBeJKiJ2Ir_Vydi-tJhz8p6G_ixUa1N2cufa4NbVZKKdmDbIKo4VuCQrUlJeoP0mMQlwzXzSeaSxI2e-USDt90RtTRIySJkF0A.GNsWm4w_8KdF0QXkHKRFYNdBdFXUwzlFaU0SWKzWjMo&dib_tag=se&keywords=mobiles&qid=1745673285&sprefix=mobiles%2Caps%2C247&sr=8-259
"Nokia 235 4G | All-New 4G Keypad Phone with Dual SIM, Scan & Pay UPI, Rear Camera, Wireless FM Radio, MP3 Player, Bluetooth & USB Type C | Purple",https://m.media-amazon.com/images/I/51O1-25ZOFL._AC_UY218_.jpg,"3,649",3.4,https://www.amazon.in/Nokia-All-New-Keypad-Wireless-Bluetooth/dp/B0D5HQGNHT/ref=sr_1_260?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.PbZX3Kem43WvNCA49LrPjdQJlVNEiinjLxOn7bjQqidCAUAn911vJY5iRN1h8v6cIAilA-KOdH0EfOVxbicAVTfWq8430yFah9DvT5F7UfCaYC11d6-pdP5EBpO_T2kQLTl0VlnEhBBeJKiJ2Ir_Vydi-tJhz8p6G_ixUa1N2cufa4NbVZKKdmDbIKo4VuCQrUlJeoP0mMQlwzXzSeaSxI2e-USDt90RtTRIySJkF0A.GNsWm4w_8KdF0QXkHKRFYNdBdFXUwzlFaU0SWKzWjMo&dib_tag=se&keywords=mobiles&qid=1745673285&sprefix=mobiles%2Caps%2C247&sr=8-260
"iPhone 16 Pro 1 TB: 5G Mobile Phone with Camera Control, 4K 120 fps Dolby Vision and a Huge Leap in Battery Life. Works with AirPods; Natural Titanium",https://m.media-amazon.com/images/I/61qV17Px4NL._AC_UY218_.jpg,"1,60,900",4.4,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjEwODkwMDc0MDI3MzY1OjE3NDU2NzMyOTE6c3BfYXRmX25leHQ6MzAwMzU1MzQ4ODU3NzMyOjowOjo&url=%2FiPhone-16-Pro-TB-Titanium%2Fdp%2FB0DGJH5C9K%2Fref%3Dsr_1_257_sspa%3Fcrid%3D8CTWKCJJG0BI%26dib%3DeyJ2IjoiMSJ9.y8448qCfuD34nNM6DznZY8csH9rGoRt91tMH3U5GtWCa1rawsRwnzRDePuGUaIH8rAmEpjfuT968F1SYjs0_9bYLMrv1AANzMOZ37Q7wWRJUCxhWiCZSdJxCzTUr6xdD__C9AMbFdxvjB6gHKvUYFnRFAeNTU8NgTMXfr-TdXUYZDmnAwolBXk5mPsF593KoprZGtBFnhcNfkr13lWfyvGI_W0yPkKMzQ8DyfJZt-GA._8yrqA1I-xVUA00yZNvteR44IhBB3bAJ4u3IlR59jBQ%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1745673291%26sprefix%3Dmobiles%252Caps%252C247%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"OnePlus 13 | Smarter with OnePlus AI (12GB RAM, 256GB Storage Midnight Ocean)",https://m.media-amazon.com/images/I/71N4hshhfNL._AC_UY218_.jpg,"69,998",4.4,https://www.amazon.in/OnePlus-13-256GB-Midnight-Ocean/dp/B0DPS7FB4J/ref=sr_1_259?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.y8448qCfuD34nNM6DznZY8csH9rGoRt91tMH3U5GtWCa1rawsRwnzRDePuGUaIH8rAmEpjfuT968F1SYjs0_9bYLMrv1AANzMOZ37Q7wWRJUCxhWiCZSdJxCzTUr6xdD__C9AMbFdxvjB6gHKvUYFnRFAeNTU8NgTMXfr-TdXUYZDmnAwolBXk5mPsF593KoprZGtBFnhcNfkr13lWfyvGI_W0yPkKMzQ8DyfJZt-GA._8yrqA1I-xVUA00yZNvteR44IhBB3bAJ4u3IlR59jBQ&dib_tag=se&keywords=mobiles&qid=1745673291&sprefix=mobiles%2Caps%2C247&sr=8-259
"Tecno POVA 6 NEO 5G (Azure Sky, 8GB+256GB) | Advanced AI Features | 108MP Ultra Clear AI Camera | D6300 Powerful Processor | 5 Year Lag Free Fluency | 5000 mAh Battery | in Built Infrared and NFC",https://m.media-amazon.com/images/I/61x4RA1IQJL._AC_UY218_.jpg,"13,999",3.8,https://www.amazon.in/Tecno-Advanced-Features-Powerful-Processor/dp/B0DCZP88D1/ref=sr_1_261?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.y8448qCfuD34nNM6DznZY8csH9rGoRt91tMH3U5GtWCa1rawsRwnzRDePuGUaIH8rAmEpjfuT968F1SYjs0_9bYLMrv1AANzMOZ37Q7wWRJUCxhWiCZSdJxCzTUr6xdD__C9AMbFdxvjB6gHKvUYFnRFAeNTU8NgTMXfr-TdXUYZDmnAwolBXk5mPsF593KoprZGtBFnhcNfkr13lWfyvGI_W0yPkKMzQ8DyfJZt-GA._8yrqA1I-xVUA00yZNvteR44IhBB3bAJ4u3IlR59jBQ&dib_tag=se&keywords=mobiles&qid=1745673291&sprefix=mobiles%2Caps%2C247&sr=8-261
"iQOO 13 5G (Nardo Grey, 12GB RAM, 256GB Storage)",https://m.media-amazon.com/images/I/519PLA1WnuL._AC_UY218_.jpg,"54,999",4.4,https://www.amazon.in/iQOO-Nardo-Grey-256GB-Storage/dp/B07WFPMQPC/ref=sr_1_262?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.y8448qCfuD34nNM6DznZY8csH9rGoRt91tMH3U5GtWCa1rawsRwnzRDePuGUaIH8rAmEpjfuT968F1SYjs0_9bYLMrv1AANzMOZ37Q7wWRJUCxhWiCZSdJxCzTUr6xdD__C9AMbFdxvjB6gHKvUYFnRFAeNTU8NgTMXfr-TdXUYZDmnAwolBXk5mPsF593KoprZGtBFnhcNfkr13lWfyvGI_W0yPkKMzQ8DyfJZt-GA._8yrqA1I-xVUA00yZNvteR44IhBB3bAJ4u3IlR59jBQ&dib_tag=se&keywords=mobiles&qid=1745673291&sprefix=mobiles%2Caps%2C247&sr=8-262
"Nokia 220 4G | All-New 4G Keypad Phone with Dual SIM, Built-in UPI App, Wireless FM Radio, MP3 Player, Bluetooth & USB Type C | Black",https://m.media-amazon.com/images/I/61q2ySpsFKL._AC_UY218_.jpg,"3,149",3.3,https://www.amazon.in/Nokia-All-New-Keypad-Wireless-Bluetooth/dp/B0D5HMXD53/ref=sr_1_263?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.y8448qCfuD34nNM6DznZY8csH9rGoRt91tMH3U5GtWCa1rawsRwnzRDePuGUaIH8rAmEpjfuT968F1SYjs0_9bYLMrv1AANzMOZ37Q7wWRJUCxhWiCZSdJxCzTUr6xdD__C9AMbFdxvjB6gHKvUYFnRFAeNTU8NgTMXfr-TdXUYZDmnAwolBXk5mPsF593KoprZGtBFnhcNfkr13lWfyvGI_W0yPkKMzQ8DyfJZt-GA._8yrqA1I-xVUA00yZNvteR44IhBB3bAJ4u3IlR59jBQ&dib_tag=se&keywords=mobiles&qid=1745673291&sprefix=mobiles%2Caps%2C247&sr=8-263
"Motorola G35 5G (Guava Red, 4GB RAM, 128GB Storage) | Sleek Design | 50MP AI Camera | 5000mAh Battery",https://m.media-amazon.com/images/I/51oRrNi20qL._AC_UY218_.jpg,"10,589",3.9,https://www.amazon.in/Motorola-G35-5G-Storage-5000mAh/dp/B0DPW1HMYT/ref=sr_1_264?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.y8448qCfuD34nNM6DznZY8csH9rGoRt91tMH3U5GtWCa1rawsRwnzRDePuGUaIH8rAmEpjfuT968F1SYjs0_9bYLMrv1AANzMOZ37Q7wWRJUCxhWiCZSdJxCzTUr6xdD__C9AMbFdxvjB6gHKvUYFnRFAeNTU8NgTMXfr-TdXUYZDmnAwolBXk5mPsF593KoprZGtBFnhcNfkr13lWfyvGI_W0yPkKMzQ8DyfJZt-GA._8yrqA1I-xVUA00yZNvteR44IhBB3bAJ4u3IlR59jBQ&dib_tag=se&keywords=mobiles&qid=1745673291&sprefix=mobiles%2Caps%2C247&sr=8-264
"Redmi Note 13 Pro+ (Fusion Black, 12GB RAM, 256GB Storage) | World's First Mediatek 7200 Ultra 5G | 200MP Hi-Res Camera | 1.5K Curved AMOLED | 120W HyperCharge",https://m.media-amazon.com/images/I/71nrf4zgq5L._AC_UY218_.jpg,"26,499",4,https://www.amazon.in/Redmi-Fusion-Storage-Mediatek-HyperCharge/dp/B0CRQ7RH64/ref=sr_1_265?crid=8CTWKCJJG0BI&dib=eyJ2IjoiMSJ9.y8448qCfuD34nNM6DznZY8csH9rGoRt91tMH3U5GtWCa1rawsRwnzRDePuGUaIH8rAmEpjfuT968F1SYjs0_9bYLMrv1AANzMOZ37Q7wWRJUCxhWiCZSdJxCzTUr6xdD__C9AMbFdxvjB6gHKvUYFnRFAeNTU8NgTMXfr-TdXUYZDmnAwolBXk5mPsF593KoprZGtBFnhcNfkr13lWfyvGI_W0yPkKMzQ8DyfJZt-GA._8yrqA1I-xVUA00yZNvteR44IhBB3bAJ4u3IlR59jBQ&dib_tag=se&keywords=mobiles&qid=1745673291&sprefix=mobiles%2Caps%2C247&sr=8-265
